id;name;balans_id;service_id;street_id
124245;Городецького архітектора 12/3 вул.;103;111;352
123430;Городецького архітектора 17/1 вул.;103;111;352
124131;Городецького архітектора 4 вул.;103;111;352
123014;Городецького архітектора 6 вул.;103;111;352
123059;Городецького архітектора 9 вул.;103;111;352
54569;Городня 11 вул.;106;141;697
54533;Городня 13 вул.;106;141;697
54604;Городня 7 вул.;106;141;697
290944;Городня 7 вул.;106;141;697
77488;Горської Алли 10 пров.;117;216;1002
77071;Горської Алли 5 пров.;117;216;1002
78704;Горської Алли 8 пров.;117;216;1002
36228;Горького 2-а вул.;11;206;793
111865;Горького/ Антоновича 103а вул.;102;232;104
111860;Горького/ Антоновича 106 вул.;102;232;104
111779;Горького/ Антоновича 10а вул.;102;230;104
111748;Горького/ Антоновича 10б вул.;102;230;104
110947;Горького/ Антоновича 11 вул.;102;230;104
112305;Горького/ Антоновича 110 вул.;102;232;104
111108;Горького/ Антоновича 112 вул.;102;232;104
111229;Горького/ Антоновича 116 вул.;102;232;104
110678;Горького/ Антоновича 12 вул.;102;230;104
111781;Горького/ Антоновича 123 вул.;102;232;104
111994;Горького/ Антоновича 125а вул.;102;232;104
111923;Горького/ Антоновича 13 вул.;102;230;104
111861;Горького/ Антоновича 138 вул.;102;232;104
121238;Горького/ Антоновича 14а вул.;102;230;104
110842;Горького/ Антоновича 14б вул.;102;230;104
140131;Горького/ Антоновича 15 вул.;102;230;104
113135;Горького/ Антоновича 150 вул.;102;232;104
111862;Горького/ Антоновича 152 вул.;102;232;104
111863;Горького/ Антоновича 154 вул.;102;232;104
113558;Горького/ Антоновича 155 вул.;102;232;104
111864;Горького/ Антоновича 157 вул.;102;232;104
112100;Горького/ Антоновича 162 вул.;102;232;104
113360;Горького/ Антоновича 164 вул.;102;232;104
113364;Горького/ Антоновича 166 вул.;102;232;104
113663;Горького/ Антоновича 169 вул.;102;232;104
110582;Горького/ Антоновича 16а вул.;102;230;104
111839;Горького/ Антоновича 16б вул.;102;230;104
112134;Горького/ Антоновича 170/172 вул.;102;232;104
112191;Горького/ Антоновича 170/1б вул.;102;232;104
110712;Горького/ Антоновича 17а вул.;102;230;104
110989;Горького/ Антоновича 17б вул.;102;230;104
110892;Горького/ Антоновича 18а вул.;102;230;104
110622;Горького/ Антоновича 18б вул.;102;230;104
111840;Горького/ Антоновича 19/21 вул.;102;230;104
111886;Горького/ Антоновича 20а вул.;102;230;104
110628;Горького/ Антоновича 20б вул.;102;230;104
111745;Горького/ Антоновича 20в вул.;102;230;104
111838;Горького/ Антоновича 22 вул.;102;230;104
110951;Горького/ Антоновича 23 вул.;102;230;104
111052;Горького/ Антоновича 23б вул.;102;230;104
130419;Горького/ Антоновича 23в вул.;102;230;104
130854;Горького/ Антоновича 24а вул.;102;230;104
110595;Горького/ Антоновича 24б вул.;102;230;104
110715;Горького/ Антоновича 25 вул.;102;230;104
140132;Горького/ Антоновича 26/26 вул.;102;230;104
111849;Горького/ Антоновича 28 вул.;102;231;104
110946;Горького/ Антоновича 3 вул.;102;230;104
110658;Горького/ Антоновича 32 вул.;102;231;104
111847;Горького/ Антоновича 34 вул.;102;231;104
111926;Горького/ Антоновича 37/13 вул.;102;231;104
110886;Горького/ Антоновича 38а вул.;102;231;104
111776;Горького/ Антоновича 38б вул.;102;231;104
111751;Горького/ Антоновича 38в вул.;102;231;104
110948;Горького/ Антоновича 39 вул.;102;231;104
110711;Горького/ Антоновича 3а фас вул.;102;230;104
130411;Горького/ Антоновича 3а фл б  вул.;102;230;104
111884;Горького/ Антоновича 4/6 вул.;102;230;104
110769;Горького/ Антоновича 41 вул.;102;231;104
110945;Горького/ Антоновича 43-45 вул.;102;231;104
111045;Горького/ Антоновича 47А вул.;102;231;104
120931;Горького/ Антоновича 47б вул.;102;231;104
110889;Горького/ Антоновича 48 а вул.;102;231;104
140134;Горького/ Антоновича 48б вул.;102;231;104
111848;Горького/ Антоновича 57 вул.;102;231;104
111945;Горького/ Антоновича 59А вул.;102;231;104
111932;Горького/ Антоновича 59б вул.;102;231;104
111049;Горького/ Антоновича 7б вул.;102;230;104
110891;Горького/ Антоновича 8 вул.;102;230;104
111090;Горького/ Антоновича 84 вул.;102;232;104
110535;Горького/ Антоновича 8б вул.;133;116;104
110709;Горького/ Антоновича 90/92 вул.;102;232;104
111866;Горького/ Антоновича 91/14 вул.;102;232;104
112874;Горького/ Антоновича 93 вул.;102;232;104
111216;Горького/ Антоновича 95 вул.;102;232;104
111921;Горького/ Антоновича 9а вул.;102;230;104
110821;Горького/ Антоновича 9б вул.;102;230;104
122355;Госпітальна 2 вул.;103;108;379
123045;Госпітальна 24 вул.;103;108;379
290236;Грiнченка Бориса 2 вул.;117;154;883
290237;Грiнченка Бориса 4 вул.;117;154;883
38359;Градинська 10 вул.;11;189;64
140003;Градинська 11 вул.;11;189;64
38354;Градинська 14 вул.;11;189;64
36936;Градинська 18 вул.;11;189;64
42388;Градинська 3 вул.;11;189;64
42387;Градинська 5 вул.;11;189;64
140002;Градинська 9 вул.;11;189;64
290238;Грекова Академiка 13 вул.;117;155;884
290239;Грекова Академiка 18 вул.;117;155;884
290243;Грекова Академiка 18А вул.;117;155;884
290240;Грекова Академiка 22 вул.;117;155;884
290241;Грекова Академiка 26 вул.;117;155;884
290242;Грекова Академiка 3/1 вул.;117;155;884
72737;Грекова Академіка 13 вул.;117;223;479
71484;Грекова Академіка 15 вул.;117;223;479
71475;Грекова Академіка 18 вул.;117;223;479
72113;Грекова Академіка 18а вул.;117;223;479
72109;Грекова Академіка 22 вул.;117;223;479
71521;Грекова Академіка 22а вул.;117;223;479
71519;Грекова Академіка 26 вул.;117;223;479
71401;Грекова Академіка 3/1 вул.;117;219;479
71416;Грекова Академіка 3/2 вул.;117;219;479
72580;Грекова Академіка 3к1 вул.;117;219;479
71963;Грекова Академіка 5 вул.;117;219;479
59287;Гречка маршала 10 вул.;104;218;89
260016;Гречка маршала 10-в вул.;104;226;89
60544;Гречка маршала 11а вул.;104;218;89
59949;Гречка маршала 12 вул.;104;218;89
59978;Гречка маршала 12в вул.;104;218;89
59987;Гречка маршала 12г вул.;104;218;89
59961;Гречка маршала 12д вул.;104;218;89
59945;Гречка маршала 16 вул.;104;218;89
59285;Гречка маршала 18 вул.;104;218;89
60892;Гречка маршала 18а вул.;104;218;89
59971;Гречка маршала 18б вул.;104;218;89
60964;Гречка маршала 18в вул.;104;218;89
59986;Гречка маршала 18г вул.;104;218;89
59988;Гречка маршала 18д вул.;104;218;89
59283;Гречка маршала 2 вул.;104;218;89
59948;Гречка маршала 20 вул.;104;218;89
59321;Гречка маршала 20а вул.;104;218;89
60902;Гречка маршала 20б вул.;104;218;89
59370;Гречка маршала 20в вул.;104;218;89
59984;Гречка маршала 20г вул.;104;218;89
59286;Гречка маршала 24 вул.;104;218;89
60899;Гречка маршала 24а вул.;104;218;89
59985;Гречка маршала 24в вул.;104;218;89
59944;Гречка маршала 26 вул.;104;218;89
59951;Гречка маршала 4 вул.;104;218;89
60829;Гречка маршала 6 вул.;104;218;89
59290;Гречка маршала 8 вул.;104;218;89
60904;Гречка маршала 8б вул.;104;218;89
59371;Гречка маршала 8в вул.;104;218;89
60016;Гречка маршала 8г вул.;104;218;89
60972;Гречка маршала 8д вул.;104;218;89
59269;Гречка маршала 9 вул.;104;218;89
21851;Григоренка Петра 1 просп.;10;73;49
20174;Григоренка Петра 1-А просп.;10;73;49
130456;Григоренка Петра 1/7 просп.;10;73;49
20810;Григоренка Петра 11-А просп.;10;73;49
130459;Григоренка Петра 13 просп.;10;73;49
130453;Григоренка Петра 19 просп.;10;62;49
21856;Григоренка Петра 21 просп.;10;62;49
13540;Григоренка Петра 25-а просп.;10;62;49
21859;Григоренка Петра 25-б просп.;10;62;49
20247;Григоренка Петра 25-в просп.;10;62;49
11721;Григоренка Петра 3-А просп.;10;73;49
22020;Григоренка Петра 3-В просп.;10;73;49
13535;Григоренка Петра 33/44 просп.;10;62;49
13556;Григоренка Петра 39 просп.;10;85;49
11793;Григоренка Петра 39-А просп.;10;85;49
13553;Григоренка Петра 41 просп.;10;85;49
130457;Григоренка Петра 5 просп.;10;73;49
130458;Григоренка Петра 7-А просп.;10;73;49
22021;Григоренка Петра 7-Б просп.;10;73;49
20809;Григоренка Петра 9 просп.;10;73;49
102178;Григоровича-Барського 7 вул.;105;121;251
270198;Григоровича-Барського 7 ЛІТ.Б вул.;135;;251
102116;Григоровича-Барського 7а вул.;105;121;251
80277;Грінченка Бориса 2 вул.;117;222;468
81365;Грінченка Бориса 4 вул.;117;222;468
31042;Гродненська 1/35 вул.;7;200;206
31051;Гродненська 27 вул.;7;200;206
31049;Гродненська 29 вул.;7;200;206
31047;Гродненська 3/5 вул.;7;200;206
32518;Гродненська 5 вул.;7;200;206
72615;Грозненська 18 вул.;117;223;557
124935;Грушевського Михайла 16 вул.;103;111;315
126610;Грушевського Михайла 28/2 вул.;103;108;315
125770;Грушевського Михайла 34/1 вул.;103;108;315
123188;Грушевського Михайла 4 вул.;103;111;315
250011;Грушевського Михайла 7 А, К. 2 вул.;342342343;;315
128768;Грушевського Михайла 9 вул.;103;108;315
125918;Гусовського 1 вул.;103;108;389
125208;Гусовського 12/7 вул.;103;108;389
125704;Гусовського 2 вул.;103;108;389
125665;Гусовського 4 вул.;103;108;389
99980;Гусовського 4-а вул.;103;108;389
125212;Гусовського 8/10 вул.;103;108;389
28592;Давидова Олексія/ Шамо Ігоря 1/5 бульв.;7;196;947
28861;Давидова Олексія/ Шамо Ігоря 10 бульв.;7;196;947
30141;Давидова Олексія/ Шамо Ігоря 13 бульв.;7;196;947
34638;Давидова Олексія/ Шамо Ігоря 14 бульв.;7;196;947
230060;Давидова Олексія/ Шамо Ігоря 15А вул.;67;;947
28561;Давидова Олексія/ Шамо Ігоря 16 бульв.;7;196;947
30166;Давидова Олексія/ Шамо Ігоря 19 бульв.;7;196;947
28847;Давидова Олексія/ Шамо Ігоря 19/1 бульв.;7;196;947
28995;Давидова Олексія/ Шамо Ігоря 2/7 бульв.;7;196;947
28873;Давидова Олексія/ Шамо Ігоря 20 бульв.;7;196;947
30211;Давидова Олексія/ Шамо Ігоря 20/1 бульв.;7;196;947
30172;Давидова Олексія/ Шамо Ігоря 3 бульв.;7;196;947
30200;Давидова Олексія/ Шамо Ігоря 6 бульв.;7;196;947
28839;Давидова Олексія/ Шамо Ігоря 7 бульв.;7;196;947
291159;Далека 21 вул.;106;164;8
44229;Далека 22 вул.;106;143;8
45280;Далека 23 вул.;106;143;8
44286;Далека 24 вул.;106;143;8
37543;Данькевича Костянтина 1/79 вул.;11;193;506
38458;Данькевича Костянтина 15 вул.;11;193;506
38437;Данькевича Костянтина 17 вул.;11;193;506
37423;Данькевича Костянтина 7-а вул.;11;193;506
123015;Дарвіна 1 вул.;103;111;383
123026;Дарвіна 10 вул.;103;111;383
250008;Дарвіна 2 вул.;112;;383
123031;Дарвіна 3 вул.;103;111;383
122976;Дарвіна 4 вул.;103;111;383
123397;Дарвіна 5 вул.;103;111;383
123002;Дарвіна 6 вул.;103;111;383
123098;Дарвіна 7 вул.;103;111;383
123001;Дарвіна 8 вул.;103;111;383
35137;Дарницький 1 бульв.;7;203;202
34827;Дарницький 10 бульв.;7;203;202
42573;Дарницький 10а бульв.;7;203;202
35036;Дарницький 11 бульв.;7;203;202
33744;Дарницький 12 бульв.;7;203;202
33637;Дарницький 13 бульв.;7;203;202
35035;Дарницький 15 бульв.;7;203;202
35034;Дарницький 17 бульв.;7;203;202
35033;Дарницький 19 бульв.;7;203;202
35138;Дарницький 1А бульв.;7;203;202
29486;Дарницький 21 бульв.;7;203;202
230046;Дарницький 23 бульв.;7;90;202
33642;Дарницький 3а бульв.;7;203;202
31371;Дарницький 4а бульв.;7;203;202
230045;Дарницький 5 бульв.;78;90;202
29545;Дарницький 7 (5-8 під'їзд) бульв.;7;203;202
34828;Дарницький 8 бульв.;7;203;202
56532;Дашавська 24 вул.;106;144;693
31346;Двінська 1 вул.;7;200;208
30860;Двінська 13/6 вул.;7;200;208
30803;Двінська 19 вул.;7;200;208
31349;Двінська 1а вул.;7;200;208
32367;Двінська 4 вул.;7;200;208
101530;Дев'ятого Травня 9 вул.;105;112;24
290251;Дегтярiвська 11В вул.;117;153;885
290252;Дегтярiвська 15Б вул.;117;153;885
290244;Дегтярiвська 26 вул.;117;153;885
290245;Дегтярiвська 28 вул.;117;153;885
290246;Дегтярiвська 30 вул.;117;153;885
290253;Дегтярiвська 30В вул.;117;153;885
290247;Дегтярiвська 32 вул.;117;153;885
290254;Дегтярiвська 43/5 вул.;117;151;885
290248;Дегтярiвська 47 вул.;117;151;885
290249;Дегтярiвська 55 вул.;117;151;885
290250;Дегтярiвська 58 вул.;117;151;885
74348;Дегтярівська 11 вул.;117;211;408
73031;Дегтярівська 11-В вул.;117;220;408
74249;Дегтярівська 15 вул.;117;211;408
73057;Дегтярівська 15-Б вул.;117;220;408
73546;Дегтярівська 26 вул.;117;211;408
73337;Дегтярівська 28 вул.;117;211;408
73191;Дегтярівська 30 вул.;117;211;408
73428;Дегтярівська 30в вул.;117;211;408
73180;Дегтярівська 32 вул.;117;211;408
72924;Дегтярівська 35/9 вул.;117;219;408
72582;Дегтярівська 43/1 вул.;117;219;408
72565;Дегтярівська 43/2 вул.;117;219;408
71265;Дегтярівська 43/3 вул.;117;219;408
71326;Дегтярівська 43/4 вул.;117;219;408
71202;Дегтярівська 43/5 вул.;117;219;408
71189;Дегтярівська 43/6 вул.;117;219;408
72409;Дегтярівська 43/7 вул.;117;219;408
70609;Дегтярівська 43/8 вул.;117;219;408
70991;Дегтярівська 43/9 вул.;117;219;408
70944;Дегтярівська 45 вул.;117;219;408
72206;Дегтярівська 47 вул.;117;219;408
129995;Дегтярівська 55 вул.;117;219;408
71361;Дегтярівська 58 вул.;117;219;408
290255;Дегтярівська 6 вул.;117;153;408
75458;Дегтярівська 6 вул.;117;211;408
74142;Дегтярівська 9 вул.;117;211;408
53786;Дежньова 10/38 вул.;106;141;759
22944;Декабристів 12/37 вул.;10;65;126
210022;Декабристів 2а вул.;10;;126
14258;Декабристів 5 вул.;10;64;126
12776;Декабристів 5-Б вул.;10;64;126
210021;Декабристів 6 вул.;10;;126
12535;Декабристів 6 вул.;10;65;126
12526;Декабристів 8 вул.;10;65;126
12723;Декабристів 9 вул.;10;64;126
12701;Декабристів 9-А вул.;10;64;126
73965;Делегатський 2/18 пров.;117;224;409
74047;Делегатський 3 пров.;117;224;409
200007;Деміївська 33 вул.;102;235;78
109909;Деміївська 35 вул.;102;228;78
110028;Деміївська 39 вул.;102;228;78
111015;Деміївська 45 вул.;102;228;78
110021;Деміївська 45А вул.;102;228;78
109543;Деміївська 51 вул.;102;228;78
110254;Деміївська 55 вул.;102;228;78
111913;Деміївський 6 пров.;102;228;79
110580;Деміївський 7 пров.;102;228;79
110694;Деміївський 8 пров.;102;228;79
98703;Депутатська 10а вул.;105;137;273
270068;Депутатська 13 вул.;135;;273
100443;Депутатська 13 вул.;105;137;273
98586;Депутатська 14 вул.;105;137;273
100444;Депутатська 17/6 вул.;105;137;273
99577;Депутатська 21 вул.;105;137;273
270069;Депутатська 23 вул.;135;;273
99574;Депутатська 23 вул.;105;137;273
270070;Депутатська 25 вул.;135;;273
97581;Депутатська 25 вул.;105;137;273
97816;Депутатська 27 вул.;105;137;273
99673;Депутатська 3 вул.;105;137;273
270071;Депутатська 30 вул.;135;;273
99484;Депутатська 30 вул.;105;137;273
270072;Депутатська 32 вул.;135;;273
97795;Депутатська 32 вул.;105;137;273
270066;Депутатська 4/6 вул.;105;238;273
99003;Депутатська 4/6 вул.;105;137;273
270031;Депутатська 4/6А літ.А вул.;135;137;273
270032;Депутатська 4/6А літ.Б вул.;135;137;273
100919;Депутатська 5 вул.;105;137;273
270067;Депутатська 6 вул.;135;;273
99267;Депутатська 6 вул.;105;137;273
73476;Деревлянська 12/42 вул.;117;211;993
74940;Деревлянська 14 вул.;117;211;993
73368;Деревлянська 16 вул.;117;211;993
73469;Деревлянська 17а вул.;117;211;993
73360;Деревлянська 19а вул.;117;211;993
73332;Деревлянська 19б вул.;117;211;993
73686;Деревлянська 2/6 вул.;117;211;993
73251;Деревлянська 20/2 вул.;117;211;993
73060;Деревлянська 20а вул.;117;211;993
73195;Деревлянська 21 вул.;117;211;993
73184;Деревлянська 21а вул.;117;211;993
48959;Деснянська 19 вул.;106;144;801
80168;Десятинна 1-3 вул.;117;222;654
290259;Десятинна 1/3 вул.;117;154;654
290258;Десятинна 13 вул.;117;154;654
290256;Десятинна 5 вул.;117;154;654
81325;Десятинна 5 вул.;117;222;654
290257;Десятинна 7 вул.;117;154;654
80183;Десятинна 7 вул.;117;222;654
290260;Десятинний 7 пров.;117;154;621
79378;Десятинний 7а пров.;120;154;621
84535;Джерельна 3 вул.;1;168;808
83053;Джерельна 6/5 вул.;1;168;808
84537;Джерельна 7/5 вул.;1;168;808
84239;Джерельний 3 пров.;1;168;807
83358;Джерельний 4 пров.;1;168;807
240096;Джерельний 4-Б пров.;1;61;807
83009;Джерельний 4А пров.;1;168;807
112219;Димитрова/ Ділова 11 вул.;102;231;145
112220;Димитрова/ Ділова 13 вул.;102;231;145
111850;Димитрова/ Ділова 22 вул.;102;231;145
111115;Димитрова/ Ділова 9а вул.;102;231;145
123553;Ділова 16 вул.;103;109;1012
123809;Ділова 6 вул.;103;109;1012
290267;Дмитрiвська  15-17 вул.;117;152;886
290268;Дмитрiвська  17А вул.;117;152;886
290269;Дмитрiвська  19А вул.;117;152;886
290261;Дмитрiвська  2 вул.;117;152;886
290262;Дмитрiвська  23 вул.;117;152;886
290263;Дмитрiвська  29 вул.;117;152;886
290266;Дмитрiвська  3/7 вул.;117;152;886
290264;Дмитрiвська  33 вул.;117;152;886
290270;Дмитрiвська  35А вул.;117;152;886
290271;Дмитрiвська  37А вул.;117;152;886
290272;Дмитрiвська  37Б вул.;117;152;886
290265;Дмитрiвська  58 вул.;117;150;886
290273;Дмитрiвська  66А вул.;117;150;886
76197;Дмитрівська 1 вул.;117;217;288
77206;Дмитрівська 15-17 вул.;117;217;288
76150;Дмитрівська 17а вул.;117;217;288
75678;Дмитрівська 19а вул.;117;217;288
77196;Дмитрівська 19б вул.;117;217;288
77551;Дмитрівська 2 вул.;117;217;288
76075;Дмитрівська 23б вул.;117;217;288
77114;Дмитрівська 25 вул.;117;217;288
76834;Дмитрівська 29в вул.;117;217;288
129988;Дмитрівська 3/7 вул.;117;217;288
75984;Дмитрівська 33 вул.;117;217;288
75950;Дмитрівська 35а вул.;117;217;288
76838;Дмитрівська 37а вул.;117;217;288
76775;Дмитрівська 37б вул.;117;217;288
75595;Дмитрівська 52 вул.;117;225;288
75512;Дмитрівська 58 вул.;117;225;288
75514;Дмитрівська 60/19 вул.;13;60;288
82613;Дмитрівська 64 вул.;117;225;288
76013;Дмитрівська 66-а вул.;117;225;288
81136;Дмитрівська 76 вул.;117;225;288
76179;Дмитрівська 9-11 вул.;117;217;288
75587;Дмитрівська 96/98 вул.;117;225;288
83296;Дніпроводська 1 вул.;1;168;806
240098;Дніпроводська 1-Б вул.;1;61;806
83060;Дніпроводська 10 вул.;1;168;806
83367;Дніпроводська 11 вул.;1;168;806
240097;Дніпроводська 11-А вул.;1;61;806
83059;Дніпроводська 13/1 вул.;1;168;806
82997;Дніпроводська 2 вул.;1;168;806
83317;Дніпроводська 3 вул.;1;168;806
84232;Дніпроводська 6 вул.;1;168;806
83319;Дніпроводська 7/1 вул.;1;168;806
83325;Дніпроводська 9/2 вул.;1;168;806
28431;Дніпровська 11 набережна;7;197;209
28784;Дніпровська 11а набережна;7;197;209
210095;Дніпровська 19 Б, ЛІТ. А набережна;118;;209
28715;Дніпровська 3 набережна;7;197;209
28732;Дніпровська 5а набережна;7;197;209
28779;Дніпровська 5б набережна;7;197;209
28435;Дніпровська 7а набережна;7;197;209
30005;Дніпровська 9а набережна;7;197;209
21671;Дніпродзержинська 120 вул.;10;64;127
47947;Дністровська 19 вул.;106;144;782
140021;Добрий Шлях 34 вул.;102;184;19
111529;Добрий Шлях 5 вул.;102;184;19
111557;Добрий Шлях 5а вул.;102;184;19
113653;Добрий Шлях 64 вул.;102;184;19
111611;Добрий Шлях 7 вул.;102;184;19
103988;Доброхотова академіка 1 вул.;105;125;274
102711;Доброхотова академіка 10 вул.;105;125;274
270073;Доброхотова академіка 11 вул.;135;;274
96976;Доброхотова академіка 11 вул.;105;125;274
270199;Доброхотова академіка 11 ЛІТ.Б вул.;135;;274
95806;Доброхотова академіка 11а вул.;105;125;274
103996;Доброхотова академіка 12 вул.;105;125;274
102611;Доброхотова академіка 14 вул.;105;125;274
96490;Доброхотова академіка 15 вул.;105;125;274
96851;Доброхотова академіка 1б вул.;105;125;274
97235;Доброхотова академіка 2 вул.;105;125;274
96711;Доброхотова академіка 20/19 вул.;105;125;274
102704;Доброхотова академіка 26 вул.;105;125;274
270074;Доброхотова академіка 28 вул.;135;;274
94908;Доброхотова академіка 28 вул.;105;125;274
102710;Доброхотова академіка 3 вул.;105;125;274
270075;Доброхотова академіка 30 вул.;135;;274
94474;Доброхотова академіка 30 вул.;105;125;274
96588;Доброхотова академіка 4 вул.;105;125;274
97561;Доброхотова академіка 5 вул.;105;125;274
270200;Доброхотова академіка 5 ЛІТ.Б вул.;135;;274
97716;Доброхотова академіка 6 вул.;105;125;274
103993;Доброхотова академіка 7 вул.;105;125;274
103995;Доброхотова академіка 8 вул.;105;125;274
103994;Доброхотова академіка 9 вул.;105;125;274
290275;Довженка 10 вул.;117;156;887
290276;Довженка 14 вул.;117;156;887
290274;Довженка 2 вул.;117;156;887
72254;Довженка Олександра 10 вул.;117;220;115
73013;Довженка Олександра 14 вул.;117;220;115
140129;Довженка Олександра 14-Б вул.;117;220;115
80934;Довженка Олександра 16-Б вул.;117;220;115
80460;Довженка Олександра 16-В вул.;117;220;115
72941;Довженка Олександра 2 вул.;117;220;115
75078;Довнар-Запольського Митрофана 1 вул.;117;220;994
74167;Довнар-Запольського Митрофана 10 вул.;117;211;994
73945;Довнар-Запольського Митрофана 11 вул.;117;211;994
73957;Довнар-Запольського Митрофана 2/20 вул.;117;211;994
75091;Довнар-Запольського Митрофана 3 вул.;117;220;994
73491;Довнар-Запольського Митрофана 3/1 вул.;117;220;994
73630;Довнар-Запольського Митрофана 3/2 вул.;117;220;994
73842;Довнар-Запольського Митрофана 4 вул.;117;211;994
73897;Довнар-Запольського Митрофана 4а вул.;117;211;994
73989;Довнар-Запольського Митрофана 4б вул.;117;211;994
73962;Довнар-Запольського Митрофана 6 вул.;117;211;994
290278;Довнар-Запольського/ Довнар-Запольського Митрофана 11 вул.;117;153;653
290279;Довнар-Запольського/ Довнар-Запольського Митрофана 2/20 вул.;117;153;653
290277;Довнар-Запольського/ Довнар-Запольського Митрофана 4 вул.;117;153;653
56046;Докучаєвська 11 вул.;106;141;9
54648;Докучаєвська 12 вул.;106;141;9
56053;Докучаєвська 14 вул.;106;141;9
56060;Докучаєвська 18 вул.;106;141;9
56049;Докучаєвська 18-А вул.;106;141;9
290945;Докучаєвська 18-А вул.;106;141;9
54666;Докучаєвська 5 вул.;106;141;9
50984;Донецька 14/30 вул.;106;140;433
49579;Донецька 16/2 вул.;106;140;433
140103;Донецька 18 вул.;106;140;433
48684;Донецька 22 вул.;106;140;433
49177;Донецька 24 вул.;106;140;433
49147;Донецька 26 вул.;106;140;433
290897;Донецька 26 вул.;106;140;433
48387;Донецька 26-А вул.;106;140;433
56184;Донецька 3 вул.;106;140;433
290898;Донецька 3 вул.;106;140;433
50671;Донецька 35 вул.;106;140;433
290904;Донецька 35 вул.;106;140;433
56220;Донецька 5 вул.;106;140;433
290899;Донецька 5 вул.;106;140;433
50098;Донецька 53 вул.;106;140;433
290901;Донецька 53 вул.;106;140;433
50090;Донецька 57 вул.;106;140;433
48972;Донецька 57-А вул.;106;140;433
50044;Донецька 59 вул.;106;140;433
290902;Донецька 59 вул.;106;140;433
48894;Донецька 61 вул.;106;140;433
48889;Донецька 63 вул.;106;140;433
290903;Донецька 63 вул.;106;140;433
47991;Донецька 65 вул.;106;140;433
50108;Донецька 7 вул.;106;140;433
290905;Донецька 7 вул.;106;140;433
56185;Донецька 8/10 вул.;106;140;433
45900;Донця Михайла 11 вул.;106;143;459
291068;Донця Михайла 11 вул.;106;143;459
44788;Донця Михайла 12 вул.;106;143;459
44892;Донця Михайла 13 вул.;106;143;459
291069;Донця Михайла 13 вул.;106;143;459
45045;Донця Михайла 13-А вул.;106;143;459
291070;Донця Михайла 13-А вул.;106;143;459
45091;Донця Михайла 13-Б вул.;106;143;459
45771;Донця Михайла 14 вул.;106;143;459
291071;Донця Михайла 14 вул.;106;143;459
45725;Донця Михайла 14-А вул.;106;143;459
44708;Донця Михайла 14-Б вул.;106;143;459
291072;Донця Михайла 14-Б вул.;106;143;459
44480;Донця Михайла 14-В вул.;106;143;459
280006;Донця Михайла 15-А вул.;106;143;459
280023;Донця Михайла 15-А вул.;106;143;459
45878;Донця Михайла 15/41 вул.;106;143;459
291073;Донця Михайла 15/41 вул.;106;143;459
45825;Донця Михайла 17/46 вул.;106;143;459
291075;Донця Михайла 17/46 вул.;106;143;459
45711;Донця Михайла 18 вул.;106;143;459
291076;Донця Михайла 18 вул.;106;143;459
44473;Донця Михайла 18-А вул.;106;143;459
45464;Донця Михайла 18-Б вул.;106;143;459
291077;Донця Михайла 18-Б вул.;106;143;459
291162;Донця Михайла 18-В вул.;106;164;459
44791;Донця Михайла 19 вул.;106;143;459
291078;Донця Михайла 19 вул.;106;143;459
44815;Донця Михайла 19-А вул.;106;143;459
44864;Донця Михайла 19-Б вул.;106;143;459
291079;Донця Михайла 19-Б вул.;106;143;459
45577;Донця Михайла 20 вул.;106;143;459
291080;Донця Михайла 20 вул.;106;143;459
44618;Донця Михайла 21 вул.;106;143;459
44634;Донця Михайла 21-А вул.;106;143;459
291163;Донця Михайла 21-Б вул.;106;164;459
44579;Донця Михайла 23 вул.;106;143;459
56618;Донця Михайла 23-А вул.;106;143;459
291081;Донця Михайла 23-А вул.;106;143;459
44632;Донця Михайла 23-Б вул.;106;143;459
291082;Донця Михайла 23-Б вул.;106;143;459
44489;Донця Михайла 25/89 вул.;106;143;459
291083;Донця Михайла 25/89 вул.;106;143;459
45450;Донця Михайла 26 вул.;106;143;459
44510;Донця Михайла 27 вул.;106;143;459
44556;Донця Михайла 27-А вул.;106;143;459
291084;Донця Михайла 27-А вул.;106;143;459
45445;Донця Михайла 28 вул.;106;143;459
291085;Донця Михайла 28 вул.;106;143;459
45917;Донця Михайла 3 вул.;106;143;459
291086;Донця Михайла 3 вул.;106;143;459
45660;Донця Михайла 5 вул.;106;143;459
46269;Донця Михайла 7 вул.;106;143;459
45105;Донця Михайла 9 вул.;106;143;459
291087;Донця Михайла 9 вул.;106;143;459
77194;Дончука Василя 3 вул.;117;225;588
290280;Дорогожицька 13 вул.;117;151;692
72138;Дорогожицька 13 вул.;117;219;692
72817;Дорогожицька 15 вул.;117;219;692
72141;Дорогожицька 15-а вул.;117;219;692
71518;Дорогожицька 15-б вул.;117;219;692
290282;Дорогожицька 15А вул.;117;151;692
290283;Дорогожицька 15Б вул.;117;151;692
290281;Дорогожицька 16 вул.;117;151;692
72812;Дорогожицька 16 вул.;117;219;692
72641;Дорогожицька 17 вул.;117;219;692
11788;Драгоманова 11 вул.;10;73;50
12110;Драгоманова 13/10 вул.;10;73;50
13546;Драгоманова 14 А вул.;126;73;50
13583;Драгоманова 15-А вул.;10;62;50
22765;Драгоманова 17 вул.;10;62;50
12111;Драгоманова 18 вул.;10;62;50
210103;Драгоманова 19 вул.;10;;50
